Timestamp,Longitude,Latitude,DriverId,AssetId,PositionId,IsAvl,Source,AgeOfReadingSeconds,Pdop,Hdop,NumberOfSatellites,Heading,SpeedKilometresPerHour,FormattedAddress,AltitudeMetres,OdometerKilometres
2024-04-08T08:27:12Z,-49.301473936066024,-16.70251895673573,-106647426425259773,1498924807959474176,3289429690985932359,False,Gps,1,0.0,1,12,32,0.078,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.063
2024-04-08T08:27:17Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289429714437780825,True,Gps,0,0.0,1,12,32,0.057,,0.0,899036.063
2024-04-08T08:28:17Z,-49.30147393606603,-16.70251895673573,-106647426425259773,1498924807959474176,3289429972135818585,True,Gps,0,0.0,1,12,32,0.136,,0.0,899036.063
2024-04-08T08:28:29Z,-49.301477959379554,-16.702417954802513,-106647426425259773,1498924807959474176,3289430023595299924,True,Gps,0,0.0,1,12,304,6.196,,0.0,899036.063
2024-04-08T08:28:30Z,-49.30147795937956,-16.702417954802513,-106647426425259773,1498924807959474176,3289430027755557266,False,Gps,1,0.0,1,12,304,4.6,"Rua C-87, Sudoeste, Goiânia - GO, 74303-210, Brasil",,899036.063
2024-04-08T08:28:30Z,-49.301477959379554,-16.702417954802513,-106647426425259773,1498924807959474176,3289430027890267220,True,Gps,1,0.0,1,12,304,4.6,"Rua C-87, Sudoeste, Goiânia - GO, 74303-210, Brasil",,899036.063
2024-04-08T08:28:45Z,-49.3017828091979,-16.7023444455117,-106647426425259773,1498924807959474176,3289430090766774949,True,Gps,0,0.0,1,12,273,6.544,,0.0,899036.1
2024-04-08T08:28:51Z,-49.30186880752444,-16.702432287856936,-106647426425259773,1498924807959474176,3289430117472880701,True,Gps,0,0.0,1,12,210,9.444,,0.0,899036.1
2024-04-08T08:28:57Z,-49.30186729878187,-16.702588945627213,-106647426425259773,1498924807959474176,3289430144247715172,True,Gps,0,0.0,1,12,163,11.093,,0.0,899036.1
2024-04-08T08:29:23Z,-49.30156379006803,-16.703404588624835,-106647426425259773,1498924807959474176,3289430256286348456,True,Gps,0,0.0,1,12,197,11.837,,0.0,899036.25
