;CreatedDate;IsConnectedTrailer;AssetTypeId;SiteId;AssetId;IsDefaultImage;FmVehicleId;DefaultDriverId;Country;CreatedBy;UserState;AssetImageUrl;AssetImage;IconColour;Icon;VinNumber;Year;Model;Make;TargetHourlyFuelConsumptionUnits;TargetFuelConsumptionUnits;FuelType;RegistrationNumber;Description;EngineHours;Odometer;FuelTankCapacity;Notes
246;2024-07-08T12:47:04Z;False;12;-380400459068987791;1547010787172257792;True;155;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936320;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E50;20498;;;;
247;2024-07-08T12:47:09Z;False;12;-380400459068987791;1547010807275556864;True;156;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936239;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D07;20499;;;;
248;2024-07-08T12:47:14Z;False;12;-380400459068987791;1547010828091887616;True;157;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936336;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E59;20500;;;;
249;2024-07-08T12:47:18Z;False;12;-380400459068987791;1547010847100473344;True;158;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB937028;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E49;20501;;;;
250;2024-07-08T12:47:23Z;False;12;-380400459068987791;1547010868768354304;True;159;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935191;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C08;20502;;;;
251;2024-07-08T12:47:29Z;False;12;-380400459068987791;1547010890918367232;True;160;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938102;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C20;20503;;;;
252;2024-07-08T12:47:34Z;False;12;-380400459068987791;1547010913773129728;True;161;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935285;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C22;20504;;;;
253;2024-07-08T12:47:39Z;False;12;-380400459068987791;1547010935008997376;True;162;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935493;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C24;20505;;;;
254;2024-07-08T12:47:45Z;False;12;-380400459068987791;1547010957465194496;True;163;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936348;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C27;20506;;;;
255;2024-07-08T12:47:50Z;False;12;-380400459068987791;1547010980730998784;True;164;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935238;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C33;20507;;;;
256;2024-07-08T12:47:55Z;False;12;-380400459068987791;1547011001979449344;True;165;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935303;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C34;20508;;;;
257;2024-07-08T12:48:00Z;False;12;-380400459068987791;1547011024376926208;True;166;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935189;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C36;20509;;;;
258;2024-07-08T12:48:06Z;False;12;-380400459068987791;1547011046703206400;True;167;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935352;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C37;20510;;;;
259;2024-07-08T12:48:11Z;False;12;-380400459068987791;1547011068178149376;True;168;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936704;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C39;20511;;;;
260;2024-07-08T12:48:16Z;False;12;-380400459068987791;1547011087127908352;True;169;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936242;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C42;20512;;;;
261;2024-07-08T12:48:21Z;False;12;-380400459068987791;1547011108049096704;True;170;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935214;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C49;20513;;;;
262;2024-07-08T12:48:26Z;False;12;-380400459068987791;1547011129784086528;True;171;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938011;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C50;20514;PT2H27M41S;56,603;;
263;2024-07-08T12:48:31Z;False;12;-380400459068987791;1547011152164786176;True;172;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936728;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C52;20515;PT2H7M27S;32,364;;
264;2024-07-08T12:48:36Z;False;12;-380400459068987791;1547011172914114560;True;173;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936765;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C53;20516;;;;
265;2024-07-08T12:48:41Z;False;12;-380400459068987791;1547011194263121920;True;174;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935327;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C54;20517;PT35M55S;11,424;;
266;2024-07-08T12:48:46Z;False;12;-380400459068987791;1547011214001410048;True;175;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936259;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C57;20518;;;;
267;2024-07-08T12:48:51Z;False;12;-380400459068987791;1547011235086282752;True;176;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935312;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C61;20519;;;;
268;2024-07-08T12:48:56Z;False;12;-380400459068987791;1547011255936167936;True;177;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935311;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C62;20520;;;;
269;2024-07-08T12:49:01Z;False;12;-380400459068987791;1547011277150957568;True;178;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936787;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C66;20521;;;;
270;2024-07-08T12:49:06Z;False;12;-380400459068987791;1547011298520829952;True;179;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935300;2014;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C67;20522;;;;
271;2024-07-08T12:49:11Z;False;12;-380400459068987791;1547011319236603904;True;180;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934555;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C72;20523;;;;
272;2024-07-08T12:49:16Z;False;12;-380400459068987791;1547011338840780800;True;181;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936245;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C87;20524;;;;
273;2024-07-08T12:49:20Z;False;12;-380400459068987791;1547011359728414720;True;182;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB934945;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C88;20525;;;;
274;2024-07-08T12:49:26Z;False;12;-380400459068987791;1547011380913737728;True;183;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936360;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0C98;20526;;;;
275;2024-07-08T12:49:31Z;False;12;-380400459068987791;1547011402560647168;True;184;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935186;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D28;20527;;;;
276;2024-07-08T12:49:42Z;False;12;-380400459068987791;1547011448337281024;True;185;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935294;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0D37;20528;;;;
277;2024-07-08T12:49:47Z;False;12;-380400459068987791;1547011471917551616;True;186;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935215;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E44;20529;;;;
278;2024-07-08T12:49:52Z;False;12;-380400459068987791;1547011492343812096;True;187;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB938037;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E45;20530;;;;
279;2024-07-08T12:49:58Z;False;12;-380400459068987791;1547011517128060928;True;188;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB939069;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E46;20531;;;;
280;2024-07-08T12:50:03Z;False;12;-380400459068987791;1547011539802361856;True;189;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936713;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E48;20532;;;;
281;2024-07-08T12:50:09Z;False;12;-380400459068987791;1547011561885478912;True;190;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB930781;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E52;20533;;;;
282;2024-07-08T12:50:14Z;False;12;-380400459068987791;1547011583171571712;True;191;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936310;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E54;20534;PT17H14M19S;341,114;;
283;2024-07-08T12:50:18Z;False;12;-380400459068987791;1547011602041638912;True;192;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936304;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E57;20535;;;;
284;2024-07-08T12:50:23Z;False;12;-380400459068987791;1547011621704642560;True;193;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936328;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E60;20536;;;;
285;2024-07-08T12:50:58Z;False;12;-380400459068987791;1547011769511809024;True;194;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935333;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E63;20538;;;;
286;2024-07-08T12:51:03Z;False;12;-380400459068987791;1547011790600769536;True;195;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936334;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E64;20539;;;;
287;2024-07-08T12:51:08Z;False;12;-380400459068987791;1547011809412222976;True;196;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935339;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E65;20540;;;;
288;2024-07-08T12:51:13Z;False;12;-380400459068987791;1547011831272935424;True;197;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936255;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E67;20541;;;;
289;2024-07-08T12:51:18Z;False;12;-380400459068987791;1547011851170713600;True;198;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935208;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E69;20542;;;;
290;2024-07-08T12:51:23Z;False;12;-380400459068987791;1547011873119506432;True;199;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935197;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E71;20543;;;;
291;2024-07-08T12:51:28Z;False;12;-380400459068987791;1547011894434959360;True;200;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935243;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E72;20544;;;;
292;2024-07-08T12:51:33Z;False;12;-380400459068987791;1547011915222036480;True;201;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935261;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E73;20545;;;;
293;2024-07-08T12:51:40Z;False;12;-380400459068987791;1547011942766030848;True;202;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935228;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E74;20546;;;;
294;2024-07-08T12:51:44Z;False;12;-380400459068987791;1547011963100016640;True;203;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935266;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E76;20547;;;;
295;2024-07-08T12:51:50Z;False;12;-380400459068987791;1547011984952340480;True;204;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9bm384078eb935314;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E77;20548;;;;
296;2024-07-08T12:51:54Z;False;12;-380400459068987791;1547012005110059008;True;205;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935205;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E78;20549;;;;
297;2024-07-08T12:51:59Z;False;12;-380400459068987791;1547012026702336000;True;206;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078eb935220;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0E79;20550;;;;
298;2024-07-08T12:52:04Z;False;12;-380400459068987791;1547012046944153600;True;207;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935323;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVO0F18;20551;;;;
299;2024-07-08T12:52:09Z;False;12;-380400459068987791;1547012067320082432;True;208;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB936249;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7D70;20552;P1DT2H23M30S;834637,3;;
300;2024-07-08T12:52:14Z;False;12;-380400459068987791;1547012088652206080;True;209;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus.jpg;blue;truck-right;9BM384078EB935360;2013;OF-1721;Mercedes Benz;l/h;km/l;Diesel;OVQ7A40;20553;;;;
301;2024-02-26T20:11:57Z;False;11;3178833338300424913;1498925158074630144;True;10;-106647426425259773;BR;Thiago Moreira;Available;https://us.mixtelematics.com/images/Uploads/Assets/asset-heavy-passenger-vehicle-bus-articulated.jpg?width=150&height=150&mode=crop;asset-heavy-passenger-vehicle-bus-articulated.jpg;blue;bus-right;;2023;SCANIA ELETRA 685 MILENIO;Scania;l/h;km/l;Electric;SCQ3A44;20805;P2DT8H57M26S;33168,59;0,0;
